"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"mtr-miR2678_st",0.124176470588236,1.04518518518519,1.2220122228107,0.231750313677566,0.774208955287704,-5.20694240212896
"mtr-miR395l_st",0.148176470588235,0.876296296296296,1.22192152487641,0.231784087405992,0.774208955287704,-5.20704306294666
"sbi-miR172a_st",-0.126235294117647,0.758518518518518,-1.22166218538341,0.23188067950685,0.774289263613338,-5.20733085327736
"rno-miR-323_st",-0.115529411764706,0.839259259259259,-1.22165617317175,0.231882919137753,0.774289263613338,-5.20733752441207
"aqc-miR171e_st",0.173764705882353,1.04740740740741,1.22149052934732,0.231944630086658,0.774299392479306,-5.20752131085199
"ENSG00000221164_x_st",-0.130470588235294,1.60185185185185,-1.22143057862941,0.23196696787733,0.774299392479306,-5.20758782236255
"cel-miR-243-star_st",0.103176470588235,0.732962962962963,1.22134693257202,0.231998137300377,0.774299392479306,-5.20768061747732
"bmo-miR-2778b_st",-0.349470588235296,7.17296296296296,-1.22120795319209,0.232049932764482,0.774347446868874,-5.20783478563366
"nve-miR-2032a_st",0.108764705882353,0.711481481481481,1.22110542396696,0.232088149362613,0.77435018058367,-5.20794851003377
"hsa-miR-526a_st",-0.0912352941176473,0.975555555555556,-1.2207495960654,0.232220816661256,0.774667992554851,-5.20834312469812
"osa-miR812g_st",-0.111117647058823,0.787037037037037,-1.22022876486337,0.232415106214854,0.774729836047922,-5.20892054361666
"mtr-miR2595_st",-0.108647058823529,0.552592592592593,-1.22015503820108,0.232442618838141,0.774729836047922,-5.2090022628237
"hsa-miR-4262_st",-0.102470588235294,0.721481481481482,-1.22014005687241,0.232448209727268,0.774729836047922,-5.20901886770629
"dme-miR-927_st",-0.111294117647059,0.805925925925926,-1.21992994901391,0.232526630569903,0.774729836047922,-5.20925172615982
"bmo-miR-970-star_st",-0.108352941176471,0.547777777777778,-1.21988908224888,0.232541886014488,0.774729836047922,-5.20929701384173
"gma-miR1528_st",-0.0974705882352941,0.69962962962963,-1.21986633988332,0.23255037599745,0.774729836047922,-5.20932221586209
"hp_rno-mir-664-1_x_st",-0.0952352941176472,0.637037037037037,-1.21979105372185,0.232578482828296,0.774729836047922,-5.20940564145413
"hsa-miR-545-star_st",-0.0864117647058823,0.652592592592593,-1.21976010182249,0.23259003893944,0.774729836047922,-5.20943993833003
"mcmv-miR-m01-3_st",-0.0795294117647057,0.795925925925926,-1.21946434804836,0.23270048235241,0.774729836047922,-5.20976761507567
"ptr-miR-606_st",-0.242058823529412,1.22259259259259,-1.2193588493352,0.232739888248683,0.774729836047922,-5.20988448390586
"hp_hsa-mir-133a-1_st",-0.123,0.835555555555556,-1.2193090742804,0.232758481966614,0.774729836047922,-5.20993962032945
"hp_mmu-mir-669i_st",-0.112470588235294,0.925185185185185,-1.21923302448533,0.232786892887549,0.774729836047922,-5.21002385771618
"ppy-miR-519e_st",0.132588235294118,0.871481481481482,1.21921471095446,0.232793734901016,0.774729836047922,-5.21004414219792
"rno-miR-224_st",0.539176470588235,3.74148148148148,1.21921002293511,0.232795486389259,0.774729836047922,-5.21004933471064
"ENSG00000238840_s_st",-0.107823529411764,0.821111111111111,-1.21907291573058,0.232846715289726,0.774729836047922,-5.21020118859269
"bfl-miR-125b-as_st",0.134294117647059,0.785555555555556,1.21896196728105,0.232888176368035,0.774729836047922,-5.21032405903076
"hp_mmu-mir-429_st",-0.130529411764706,0.984814814814815,-1.21870896744101,0.232982742226353,0.774729836047922,-5.21060420767183
"HBI-43_st",-0.159529411764705,1.77555555555556,-1.21870261842128,0.232985115721349,0.774729836047922,-5.21061123732159
"dme-miR-2496_st",0.146411764705883,1.06518518518519,1.21865731144238,0.23300205364598,0.774729836047922,-5.21066140036715
"bmo-miR-2999_st",0.134294117647059,0.805555555555556,1.2186250877394,0.233014100973621,0.774729836047922,-5.21069707683917
"eca-miR-499-3p_st",0.12064705882353,0.842962962962963,1.21859570804715,0.233025085429656,0.774729836047922,-5.21072960383059
"tgu-miR-122_st",-0.116764705882353,0.751481481481482,-1.21838877073759,0.233102465946755,0.774836920874082,-5.21095868945886
"hp_mmu-mir-124-3_s_st",-0.202705882352941,1.90037037037037,-1.21830943710006,0.233132136436083,0.774836920874082,-5.21104650489281
"ENSG00000238871_st",-0.103941176470588,0.705555555555556,-1.21809541276819,0.233212194823949,0.774926306046719,-5.2112833857343
"ENSG00000238693_st",0.173117647058823,1.03,1.21803744750274,0.233233880966056,0.774926306046719,-5.21134753494466
"cfa-miR-450a_st",-0.105117647058823,0.714814814814815,-1.21762846445391,0.233386933765656,0.775310420431842,-5.21180007230562
"hp_hsa-mir-132_st",0.110352941176471,1.04148148148148,1.21740941245829,0.233468939941803,0.775412955615744,-5.21204239624185
"bmo-miR-2821_st",-0.126588235294118,0.826296296296296,-1.21734596493118,0.233492696719026,0.775412955615744,-5.21211257711952
"ptc-miR160a_st",0.131647058823529,0.938888888888889,1.21688063513596,0.233666986210446,0.775867321435775,-5.21262719005348
"bmo-miR-2803_st",0.153294117647059,0.738518518518519,1.21647629304313,0.233818511598125,0.776245967797142,-5.21307421335651
"bta-miR-2466-5p_st",0.340117647058822,2.66814814814815,1.21626782663083,0.23389666210919,0.776380937100495,-5.21330463304321
"ptr-miR-331_st",0.363,4.14555555555556,1.21574924092121,0.234091155660842,0.776901982547425,-5.21387767715919
"spu-miR-33_st",0.092529411764706,0.659259259259259,1.21538446594287,0.23422803540354,0.777227671865365,-5.21428062755463
"der-miR-263b_st",-0.114882352941176,0.786666666666667,-1.21528768216813,0.234264362991971,0.777227671865365,-5.21438752206985
"crm-miR-241_st",-0.119117647058823,1.02,-1.2151518529884,0.234315353283574,0.777272301360092,-5.21453752812979
"aae-miR-79_st",-0.091235294117647,0.535555555555556,-1.21492420787459,0.234400829861762,0.777431296350735,-5.21478889961837
"ENSG00000212604_st",0.20335294117647,1.19703703703704,1.21437101564555,0.234608640402222,0.777995917387636,-5.21539957305383
"hp_mmu-mir-449a_st",0.115823529411765,0.795925925925926,1.21416723077147,0.234685228255629,0.77809290026773,-5.21562447019924
"mmu-miR-690_st",-0.102882352941177,0.802222222222222,-1.21402497784316,0.234738701797822,0.77809290026773,-5.21578144064894
"osa-miR413_st",-0.117058823529412,0.886296296296296,-1.21399327443729,0.234750620495147,0.77809290026773,-5.21581642185665
"bta-miR-30b-3p_st",-0.31235294117647,2.32333333333333,-1.21381156261712,0.23481894262791,0.778194786500239,-5.21601690503426
"ppy-miR-924_st",-0.115294117647059,0.677407407407407,-1.21361155001557,0.234894162850406,0.778319496876381,-5.21623754850454
"gga-miR-1626-star_st",-0.0934705882352941,0.688148148148148,-1.21347477469522,0.234945611306419,0.778365412433713,-5.21638841319266
"ENSG00000206977_st",0.105941176470588,0.773703703703704,1.21319939384464,0.235049222153969,0.778510105419735,-5.21669211520336
"oan-miR-96-star_st",-0.0901764705882353,0.762222222222222,-1.21315407490099,0.235066276474524,0.778510105419735,-5.21674208900635
"dps-miR-970_st",0.112823529411765,0.617037037037037,1.21305893846781,0.235102081000174,0.778510105419735,-5.21684699179012
"gga-miR-1714_st",0.276470588235294,1.73407407407407,1.21295705851006,0.235140427955977,0.778512584147181,-5.21695932220877
"mml-miR-498_st",0.310235294117647,2.27333333333333,1.21273759604427,0.23522304805149,0.778661619976684,-5.21720126765209
"hp_hsa-mir-376a-1_st",0.0855882352941177,0.678888888888889,1.21257589921871,0.235283935212765,0.778738676872685,-5.2173795045744
"1367454_st",-0.0980000000000001,0.906296296296296,-1.21219681771257,0.235426724943361,0.779086745513384,-5.21779727933074
"lgi-miR-278_st",0.105411764705882,0.65037037037037,1.21186982315621,0.235549946825126,0.779369958287162,-5.21815755674411
"hp_hsa-mir-1270-2_s_st",-0.104235294117647,0.74037037037037,-1.21151272592964,0.235684567259396,0.779679502198156,-5.218550901522
"ppy-miR-885-5p_st",0.235117647058824,2.63703703703704,1.21142191661408,0.235718810188373,0.779679502198156,-5.21865091200681
"dvi-miR-6_st",-0.112117647058824,0.627407407407407,-1.21121740288376,0.235795943049699,0.779810061777203,-5.21887612335108
"ENSG00000252920_st",0.0727058823529412,0.787777777777778,1.21106289112068,0.235854230018725,0.779857264670513,-5.21904624977876
"dan-miR-11_st",-0.0888823529411762,0.547037037037037,-1.21094419712306,0.235899012629226,0.779857264670513,-5.21917692558407
"ptr-miR-432_st",0.363941176470588,3.84814814814815,1.21055958568313,0.23604416800372,0.779857264670513,-5.21960028371779
"hp_mmu-mir-680-3_x_st",0.142764705882352,2.04888888888889,1.21054401469869,0.236050046016899,0.779857264670513,-5.21961742082793
"AFFX-r2-Ec-bioC-3_st",0.184058823529412,1.39888888888889,1.21051385878079,0.236061430121292,0.779857264670513,-5.21965060925985
"hp_mmu-mir-466f-4_x_st",-0.100823529411765,0.728518518518519,-1.21050040640772,0.236066508633542,0.779857264670513,-5.21966541418062
"ggo-miR-16_st",0.224882352941172,12.1025925925926,1.21043857317745,0.236089852834748,0.779857264670513,-5.21973346244327
"mtr-miR2605_st",0.105176470588235,0.792222222222222,1.21038117853311,0.236111522854218,0.779857264670513,-5.21979662320306
"AFFX-BkGr23-GC18_st",0.117588235294118,1.91703703703704,1.20993176491315,0.23628125546265,0.779964590030096,-5.2202910942623
"sme-miR-9b-star_st",-0.141411764705882,0.992962962962963,-1.20989300084546,0.236295899966896,0.779964590030096,-5.22033373705448
"cfa-miR-216a_st",0.260294117647059,1.16888888888889,1.20975286702513,0.236348846138514,0.779964590030096,-5.22048788244147
"aqc-miR398b_st",0.103176470588235,0.782962962962963,1.20974092309836,0.236353359270802,0.779964590030096,-5.22050101986758
"dre-miR-20a_st",-0.133588235294116,10.4488888888889,-1.20966233969014,0.236383054398948,0.779964590030096,-5.22058745284615
"osa-miR535_st",0.134470588235294,0.986666666666667,1.2095681358705,0.236418655836774,0.779964590030096,-5.22069105991479
"bfl-miR-216_st",0.21564705882353,1.37777777777778,1.20945494224969,0.23646143916899,0.779964590030096,-5.22081554276421
"rno-miR-154_st",-0.312411764705883,2.6462962962963,-1.20936087080161,0.236496999359131,0.779964590030096,-5.22091898838496
"cin-miR-4177-3p_st",-0.0992352941176471,0.638518518518518,-1.20920765672923,0.236554924731493,0.779964590030096,-5.22108745475454
"csi-miR162.5_st",-0.111294117647059,0.695925925925926,-1.20917065772639,0.236568914462721,0.779964590030096,-5.22112813410637
"cel-miR-1021_st",-0.123176470588235,0.794444444444444,-1.20911341883905,0.236590558331641,0.779964590030096,-5.22119106444204
"ENSG00000253090_x_st",0.151235294117647,1.14222222222222,1.20909892458289,0.236596039311264,0.779964590030096,-5.22120699948627
"ENSG00000200063_st",0.161941176470588,1.13296296296296,1.20899866541675,0.236633954742979,0.779965403837651,-5.22131722014235
"dre-miR-128_st",0.450411764705883,3.63259259259259,1.20874466317994,0.23673003209447,0.780042329663979,-5.22159642278184
"mml-miR-139-3p_st",0.263117647058824,1.78666666666667,1.20871870118143,0.236739853959314,0.780042329663979,-5.22162495759977
"sbi-miR167g_st",0.11035294117647,0.701481481481481,1.20863820185998,0.236770310148658,0.780042329663979,-5.22171343087266
"hp_rno-mir-33_st",-0.116705882352942,0.688518518518519,-1.20807118157488,0.236984919799664,0.78062515898375,-5.22233646864133
"ENSG00000201827_st",0.101294117647059,0.937777777777778,1.20783991554858,0.237072492490072,0.780789411404394,-5.22259050696569
"ath-miR854a_st",-0.382882352941174,4.35592592592593,-1.2075885288123,0.237167711542953,0.780884364616741,-5.22286659788108
"mtr-miR1510a-star_st",0.154,1.39296296296296,1.20756467248343,0.237176749206737,0.780884364616741,-5.22289279593814
"dps-miR-2543b_st",0.222411764705882,2.62703703703704,1.20735679592506,0.23725551142086,0.781019494352994,-5.22312105797993
"bra-miR167a_st",0.0958235294117649,0.683333333333333,1.20704587665278,0.237373351755841,0.781238302042268,-5.22346240201733
"cbr-miR-57_st",0.121588235294118,0.995555555555556,1.20698233397891,0.237397440184002,0.781238302042268,-5.22353215292778
"ENSG00000251778_x_st",0.088235294117647,0.885555555555556,1.20675700285467,0.237482875751993,0.781240856748085,-5.22377947282943
"ENSG00000251942_x_st",0.0821176470588236,0.833703703703704,1.2065553165348,0.237559365663172,0.781240856748085,-5.22400080551541
"hp_mmu-mir-1197_st",0.118588235294117,0.816666666666667,1.20652780818104,0.237569799677998,0.781240856748085,-5.2240309909058
"ACA63_st",-0.0896470588235296,1.04555555555556,-1.20639861156417,0.237618808968875,0.781240856748085,-5.22417275233876
"cin-miR-4177-5p_st",-0.0816470588235294,0.662592592592593,-1.20623189489425,0.23768206218911,0.781240856748085,-5.2243556626997
"hp_mmu-mir-758_st",0.113941176470588,0.960740740740741,1.20618434750594,0.237700104225243,0.781240856748085,-5.22440782436202
"dya-miR-iab-4-3p_st",-0.0970000000000002,0.685925925925926,-1.20600968109276,0.237766390802936,0.781240856748085,-5.22459942561717
"hsa-miR-600_st",-0.189882352941177,1.02444444444444,-1.20600156294102,0.237769472007272,0.781240856748085,-5.22460833026308
"ENSG00000238770_x_st",-0.153529411764706,1.25333333333333,-1.20591918123156,0.237800741257969,0.781240856748085,-5.22469869015518
"hsa-miR-641_st",0.103176470588236,1.02296296296296,1.20576091588775,0.237860821898908,0.781240856748085,-5.22487226706036
"xtr-miR-126_st",0.270764705882354,7.93148148148148,1.20561777795021,0.237915169603083,0.781240856748085,-5.22502923547862
"mmu-miR-1957_st",-0.292823529411764,1.15962962962963,-1.20559314077934,0.237924524963849,0.781240856748085,-5.2250562514951
"ENSG00000201980_st",0.0865882352941175,0.928518518518519,1.20555289599427,0.237939807521534,0.781240856748085,-5.22510038105822
"ssc-miR-331-5p_st",0.272411764705882,1.85851851851852,1.20554391192172,0.237943219233614,0.781240856748085,-5.22511023217184
"ppy-miR-135a_st",0.101647058823529,0.58,1.20541293451796,0.237992962188789,0.781240856748085,-5.22525384257018
"cin-miR-4024-3p_st",-0.0912941176470586,0.618518518518519,-1.20534774957528,0.238017721186531,0.781240856748085,-5.22532530950629
"sja-miR-2c-3p_st",-0.115764705882353,0.741111111111111,-1.20524527776225,0.238056646615617,0.781240856748085,-5.22543764972283
"ENSG00000252989_st",-0.102764705882353,1.1162962962963,-1.20519075580919,0.238077359513205,0.781240856748085,-5.22549741885077
"ppt-miR1066_st",0.46370588235294,4.57296296296296,1.20500872157096,0.238146524054675,0.781343990980211,-5.22569695447192
"dwi-miR-276b-star_st",0.135117647058823,0.814074074074074,1.2046549769357,0.238280973294516,0.781441879122862,-5.22608463213315
"ENSG00000252550_st",0.124352941176471,0.896296296296296,1.20456314316988,0.238315886175099,0.781441879122862,-5.22618525840948
"cin-miR-4040-5p_st",-0.146235294117647,0.825925925925926,-1.20453548291395,0.238326402651877,0.781441879122862,-5.22621556561652
"oan-miR-1346_st",0.233176470588237,12.2448148148148,1.20453307286416,0.238327318973287,0.781441879122862,-5.22621820626676
"cel-miR-60-star_st",-0.114176470588235,0.891111111111111,-1.20432624867825,0.238405965046298,0.78157598357325,-5.22644480235973
"ENSG00000252834_st",-0.119529411764706,0.910740740740741,-1.20411204204786,0.238487438677488,0.781719313797065,-5.22667944991329
"ath-miR775_st",-0.0972941176470586,0.780740740740741,-1.20396863344046,0.238541995802815,0.781774385104952,-5.22683652257151
"csi-miR166_st",-0.329470588235296,2.75555555555556,-1.20377186953969,0.2386168660519,0.781896000707493,-5.22705200698374
"ENSG00000201025_st",0.0870000000000002,0.647777777777778,1.20343350144369,0.238745658688926,0.782042508177835,-5.22742249434569
"hp_rno-mir-210_st",-0.113235294117647,1.1637037037037,-1.20322483579179,0.238825108597565,0.782042508177835,-5.22765092088751
"ptr-miR-890_st",0.240764705882353,1.66259259259259,1.20321828761694,0.238827602147622,0.782042508177835,-5.22765808860836
"zma-miR395f_st",0.0986470588235295,0.661111111111111,1.2030099116474,0.238906961984781,0.782042508177835,-5.22788616152227
"U72_x_st",-0.121705882352941,1.30037037037037,-1.20297345359839,0.238920849020741,0.782042508177835,-5.22792606216801
"eca-miR-99b_st",0.128823529411765,8.66111111111111,1.20296407346793,0.238924422051942,0.782042508177835,-5.22793632785381
"osa-miR2092-5p_st",-0.0815294117647056,0.606666666666667,-1.20287790905774,0.23895724521527,0.782042508177835,-5.22803062348292
"bmo-miR-3408_st",0.150176470588235,0.705555555555556,1.20282679158948,0.238976719305225,0.782042508177835,-5.22808656197863
"ptr-miR-600_st",-0.110352941176471,0.938518518518519,-1.20276175783383,0.239001496752117,0.782042508177835,-5.22815772616716
"ppy-miR-323-3p_st",-0.117176470588235,0.832222222222222,-1.20259670001756,0.239064391301271,0.78205095889098,-5.22833832775108
"dpe-miR-316_st",0.0945882352941178,0.605555555555556,1.20255674462733,0.239079617974496,0.78205095889098,-5.22838204246909
"dps-miR-2539_st",-0.101823529411765,0.688888888888889,-1.20220281895649,0.239214527628144,0.782107168671881,-5.22876921154265
"ENSG00000239013_x_st",0.0823529411764707,1.15185185185185,1.20210320391239,0.239252509164836,0.782107168671881,-5.22887816478346
"hp_hsa-mir-1-1_st",-0.102588235294118,0.857407407407407,-1.20195807697773,0.239307851636986,0.782107168671881,-5.229036881855
"der-miR-14_st",-0.108,0.58,-1.2019313393439,0.239318048760824,0.782107168671881,-5.22906612141133
